client_id,gendr,clnt_age,logons_6_mnth,clnt_tenure_yr,clnt_tenure_mnth,num_accts,bal,calls_6_mnth
6173510,U,31.0,4,5,64,2,49586.35,1
6173581,M,75.5,8,23,286,3,159439.26,5
6173632,M,21.5,4,8,107,2,31785.48,1
6174037,U,39.0,5,7,95,2,58005.17,2
6174342,U,65.5,5,5,66,3,47690.3,2
6174372,M,45.5,7,12,154,2,113596.88,4
6174475,F,71.5,9,17,207,2,401468.89,6
6175278,U,41.5,6,6,82,2,49140.36,3
6175380,U,64.0,9,7,85,2,33767.44,6
6175402,M,46.0,6,20,250,2,93384.67,3
6175496,U,19.5,9,4,59,3,39806.92,6
6176305,M,62.5,4,13,156,2,135572.53999999998,1
6176618,M,67.0,8,20,245,2,652479.66,5
6176788,M,57.5,9,5,60,3,333968.81,6
6176837,U,66.0,6,4,59,2,209031.03,3
6177093,F,70.0,9,20,249,2,51808.69,6
6177293,U,33.0,3,7,94,2,65972.87,0
6177495,M,38.0,9,6,74,3,114192.77,6
6177735,M,35.0,8,8,107,3,148463.62,5
6177885,U,61.5,3,4,58,2,26140.35,0
6178111,M,70.5,4,26,317,2,180137.53999999998,1
6178539,M,23.5,3,9,118,2,30052.54,0
6178546,U,56.0,5,4,49,2,44086.16,2
6178711,U,43.5,8,4,57,3,59320.02,5
6178903,F,62.5,9,16,199,2,153491.22999999998,6
6179063,U,62.0,7,4,58,2,138751.97999999998,4
6179435,U,22.5,4,4,59,2,37908.36,1
6179707,M,55.0,4,21,262,2,66866.45,1
6179951,M,79.0,8,4,49,3,484977.49,5
6180069,U,27.0,3,5,62,2,25780.04,0
6180072,M,79.0,9,15,191,2,273818.02,1
6180120,F,29.5,7,13,159,2,30066.51,4
6180399,F,49.0,3,14,178,2,147973.62,0
6180572,U,59.5,4,7,88,2,106131.33,1
6180642,F,29.5,7,12,152,4,83935.70999999999,4
6180865,M,40.0,5,24,294,3,79338.81,2
6180998,U,90.0,3,9,113,2,157627.31,0
6181079,M,57.0,9,19,231,2,28778.9,6
6181154,U,25.0,6,6,83,3,73282.66,3
6181347,U,29.0,8,7,92,3,37657.9,5
6181436,M,44.0,3,5,67,2,27708.23,0
6181981,U,67.0,9,6,73,2,160453.40999999997,6
6182278,F,52.5,3,19,233,2,27147.22,0
6182434,F,24.0,3,14,170,2,137618.28999999998,0
6182487,M,56.5,6,18,219,4,262136.73,3
6182535,U,22.5,7,6,74,2,36737.47,4
6182851,M,35.5,3,15,183,2,115262.08,0
6182876,U,59.0,7,7,89,3,109223.66,4
6183002,U,23.5,9,4,58,2,49063.63,6
6183060,F,58.0,4,15,182,2,28285.14,1
6184725,M,65.5,9,22,264,4,874536.26,6
6184997,U,30.0,6,5,67,2,38960.97,3
6185706,M,19.5,9,24,296,2,64421.72,6
6185856,M,63.0,9,20,240,2,120978.5,6
6186453,M,69.5,3,14,179,2,32856.19,0
6186943,M,38.0,3,12,146,3,189305.66,0
6186955,F,27.0,4,9,108,2,72756.61,1
6186980,U,54.0,6,4,56,2,80027.4,3
6187479,M,28.5,7,9,108,2,47859.14,4
6187548,F,66.0,5,11,135,2,55046.21,2
6187815,U,28.0,9,7,87,3,72593.94,6
6187864,F,55.0,7,13,163,2,174412.75,4
6188191,F,40.5,9,16,193,2,49073.78,6
6188679,F,51.0,4,13,167,3,41387.53,1
6188887,U,43.0,7,6,75,2,139511.75,4
6188893,F,68.0,6,14,177,2,44530.1,3
6188944,M,66.0,9,16,195,2,143517.08000000002,6
6189027,F,43.5,6,14,174,2,61961.47,3
6189050,M,50.5,9,13,158,3,297062.83,6
6189129,M,63.5,9,4,57,2,461234.4,6
6189198,U,28.5,4,5,71,2,32068.69,1
6189211,F,58.0,5,20,244,2,34784.24,2
6189438,U,32.5,9,6,83,3,199970.08,6
6189850,F,70.5,3,3,47,2,416299.4,0
6189931,F,67.0,4,6,81,2,47747.76,1
6190008,F,28.0,8,12,155,2,37545.49,5
6190224,F,54.0,5,13,158,2,51686.92,2
6190453,M,66.5,9,30,370,3,104044.55,6
6190460,U,70.0,8,5,60,2,838803.7100000001,5
6190541,F,38.5,6,10,127,2,33575.71,3
6190629,M,64.5,9,24,292,3,174144.87,6
6190851,M,71.5,4,24,289,2,316428.8,1
6191112,M,38.5,7,15,181,2,51214.46,4
6191203,M,49.0,5,11,143,2,81739.41,2
6191242,F,53.5,4,15,180,2,70006.76,1
6191302,F,50.0,3,5,70,2,71898.38,0
6191565,M,34.0,9,15,187,3,201578.37,6
6192101,F,62.0,9,6,74,2,181405.39,6
6192398,F,29.5,6,9,118,2,41510.9,3
6192734,U,59.5,6,6,75,2,1087019.37,3
6192754,M,64.5,4,17,204,2,42192.48,1
6192766,U,64.5,8,7,84,2,32085.1,5
6192776,M,39.5,7,9,118,2,32098.45,4
6192860,F,25.0,9,6,75,3,53328.94,6
6193239,U,46.5,4,26,312,2,94922.0,1
6193335,M,43.0,4,14,174,2,129787.94,1
6193539,F,43.5,3,16,192,2,28117.83,0
6193571,F,65.0,7,6,73,2,61445.73,4
6193750,F,23.0,6,6,79,2,37303.83,3
6194121,F,18.0,5,23,278,2,40186.42999999999,2
6194289,F,66.5,9,12,144,2,137181.53,6
6194477,M,47.5,9,21,254,3,207511.84000000003,6
6194562,M,33.0,8,21,256,3,121523.81,5
6194852,M,62.0,9,14,177,2,269183.85,6
6195074,U,48.5,5,8,102,2,85607.59,2
6195250,F,46.0,8,11,133,2,238814.65,5
6195253,M,80.0,4,21,253,2,79056.17,1
6195381,U,45.5,9,21,253,2,38366.8,6
6195423,F,68.0,4,6,82,2,54967.38,1
6195482,M,45.0,8,10,121,2,25116.54,5
6195590,F,59.5,4,12,154,2,38312.7,1
6195723,U,31.5,8,6,79,2,136481.88,5
6195730,F,68.5,9,18,227,2,272711.26,6
6195846,U,26.0,3,5,67,2,30516.67,0
6196184,F,55.0,7,15,185,3,416084.28,4
6196471,U,26.5,5,4,56,2,32575.88,2
6196555,U,69.5,9,4,56,3,310089.38,6
6196705,U,44.5,4,6,72,2,66119.5,1
6196918,U,36.5,4,5,67,2,40517.2,1
6197016,U,28.5,6,5,67,2,38007.35,3
6197062,F,27.0,4,7,92,2,27042.95,1
6197156,U,22.0,9,5,70,2,115330.72,6
6197214,F,65.0,6,5,65,2,32561.21,3
6197220,F,72.0,4,14,175,2,67722.98,1
6197527,U,27.0,9,4,58,3,41231.59,6
6197648,F,56.5,5,10,125,2,128506.9,2
6197898,U,44.5,5,7,93,2,106135.04,2
6197961,U,50.0,8,4,58,2,642502.5,5
6198022,F,40.5,4,15,189,2,42789.78,1
6198040,F,27.0,3,14,176,2,31176.75,0
6198147,U,41.5,4,12,150,3,40847.83,1
6198270,U,50.5,6,5,61,2,76372.98999999999,3
6198294,U,55.0,6,5,70,2,67041.13,3
6199133,M,37.5,9,8,107,3,92907.92,6
6199141,F,67.5,3,18,222,2,150993.07,0
6199232,M,36.5,4,12,148,3,259816.92,1
6199279,F,76.5,5,23,277,2,173587.45,2
6199317,F,86.5,8,10,126,2,45133.53,5
6199461,M,45.5,4,11,133,2,63396.92,1
6199526,F,32.5,4,13,159,3,64746.33,0
6199584,M,59.5,9,29,358,4,976666.93,6
6199591,M,28.0,9,12,154,3,71157.6,6
6199623,M,41.0,4,15,186,2,45697.49,1
6199688,M,50.5,6,14,178,3,518202.94,3
6199776,U,56.0,3,6,83,2,52510.55,0
6199818,M,45.5,9,11,143,3,68201.11,6
6199931,F,45.0,7,15,191,3,60751.78,4
6199973,M,66.5,6,25,300,3,142221.96,3
6200126,U,27.5,9,4,59,2,53196.37,6
6200721,M,62.5,7,16,194,2,119187.81,4
6200853,U,41.0,7,7,87,2,41433.0,4
6201149,F,33.5,5,13,157,2,80513.23999999999,2
6201404,F,61.0,5,14,169,2,43410.38,2
6201791,M,66.5,8,27,324,2,51930.13,5
6201944,M,55.5,6,13,157,2,181658.06,3
6202008,U,63.0,6,6,82,2,69546.23999999999,3
6202302,M,58.5,6,28,341,3,130442.45,3
6202486,M,37.5,4,10,123,2,42847.77,1
6202655,M,44.0,8,15,189,3,406106.82,5
6202761,M,37.5,8,11,135,2,72721.68,5
6202775,U,50.5,9,5,64,2,138152.12,6
6203105,M,33.5,7,5,64,2,56396.59,4
6204171,M,50.5,6,15,189,2,111303.78,3
6205335,U,26.5,9,7,84,2,24979.46,6
6205458,U,56.0,5,6,74,2,52589.53999999999,2
6205531,M,60.5,9,18,226,2,1528839.73,6
6206033,F,25.5,9,10,124,3,53976.32,6
6206135,F,28.0,6,20,242,2,36685.18,3
6206396,U,44.5,9,5,70,3,67017.98,6
6206436,U,65.5,7,6,80,2,38572.41,4
6206471,M,22.5,3,8,107,2,32319.32,0
6206573,U,57.0,6,4,49,2,88454.07,3
6206578,F,59.5,7,15,189,2,65127.4,4
6206582,F,43.0,5,21,252,2,129093.94,2
6206958,M,71.0,5,12,147,2,236540.77,2
6206976,M,44.5,9,10,120,3,136432.64,6
6207023,F,66.0,4,27,335,2,85240.79000000001,1
6207194,M,56.5,3,21,263,2,87732.16,0
6207205,U,66.0,4,8,100,2,81728.44,1
6207911,M,63.5,9,8,107,2,32742.13,6
6207986,M,58.5,4,13,160,2,32920.259999999995,1
6208259,M,59.0,8,6,73,2,495793.84,5
6208399,U,36.5,7,47,569,3,225736.53,3
6208685,F,64.5,3,13,164,2,75976.01,0
6208954,M,46.5,8,14,168,2,117722.49,5
6208963,F,48.5,5,10,124,2,46723.1,2
6208983,U,66.0,4,7,94,2,36012.98,1
6209041,U,42.0,9,5,70,2,31221.57,6
6209195,M,55.0,6,14,173,2,198310.38,3
6209257,U,21.0,8,7,91,3,39432.98,5
6209448,M,46.0,9,9,113,2,301571.76,6
6209729,F,38.0,9,14,172,2,90842.27,6
6209824,U,27.5,5,7,90,2,87966.08,2
6210162,M,57.0,4,17,206,5,197071.32,1
6210251,F,27.0,7,12,146,3,93836.87,4
6210325,M,27.5,9,5,64,3,330920.22,6
6210443,M,48.0,9,16,197,3,1754860.6,6
6210506,M,35.0,4,12,155,2,119824.13,1
6210539,U,26.5,4,4,57,2,31479.29,1
6210900,M,76.5,6,29,349,3,122492.55,3
6211097,U,45.0,8,4,59,3,73343.11,5
6211179,F,41.5,5,13,162,2,23932.3,2
6211184,U,28.5,4,5,66,2,25520.78,1
6211734,F,57.0,9,24,299,3,55410.36,6
6211800,M,75.5,5,26,316,3,231004.42,2
6211960,F,76.0,5,8,106,2,89820.84,2
6212159,U,67.0,6,8,100,3,52353.16,3
6212252,F,36.5,9,11,133,2,160935.87,6
6212370,M,64.5,7,15,191,2,26531.06,4
6212395,M,50.0,8,6,74,2,298593.46,5
6212871,M,49.0,4,13,167,2,48793.71,1
6213026,U,34.0,6,6,72,2,44102.99,3
6213098,U,21.5,6,8,96,2,76046.39,3
6213118,F,53.5,7,18,226,2,47366.25,4
6213231,F,40.0,3,11,135,2,54461.94,0
6213312,M,49.5,3,19,230,2,240520.61,0
6213441,M,23.5,7,7,88,2,79133.65,4
6213562,F,64.5,5,20,247,2,30617.67,2
6213568,F,50.0,7,6,76,2,107552.62,4
6213804,M,68.0,6,20,251,3,1616296.3099999998,3
6213824,U,64.0,9,4,58,2,416338.69,6
6213911,F,29.0,4,26,312,2,27320.61,1
6214215,U,32.0,9,7,91,2,47786.15,6
6214973,U,35.5,5,4,59,2,45406.86,2
6215200,U,34.5,5,4,56,2,25930.41,2
6215467,F,58.0,3,14,178,2,76404.48,0
6215911,F,54.0,6,15,189,3,408124.91,3
6216065,U,31.0,4,5,68,2,34376.509999999995,1
6216106,U,62.5,4,6,72,2,220453.89,1
6216134,F,51.5,7,20,241,2,25154.81,4
6216233,F,30.0,9,16,202,4,125873.44,6
6217043,M,65.0,4,15,186,2,117943.43,0
6217227,U,59.0,7,7,91,2,208005.68,4
6217257,M,87.5,9,29,352,2,428754.82,6
6217298,M,31.5,9,9,119,2,37188.94,6
6217377,M,33.5,6,14,178,2,65798.56,3
6217407,M,49.5,7,8,105,2,164496.84999999998,4
6217535,F,69.5,4,12,152,2,197068.24,1
6218062,U,28.5,3,6,80,2,47882.21,0
6218205,U,30.0,4,6,82,2,59620.52,1
6218285,U,17.5,6,5,60,2,26278.42,3
6218310,U,29.0,9,6,82,2,80077.58,6
6218392,M,53.5,5,15,180,2,90785.68,2
6218530,F,36.0,7,17,211,2,129466.97,4
6218559,U,60.5,4,6,78,2,46883.6,1
6218926,M,54.5,8,14,177,2,480207.9,5
6219019,F,64.5,6,21,259,2,29786.99,3
6219066,M,49.0,8,15,188,2,141840.7,5
6219097,U,38.0,5,5,70,3,67821.04000000001,1
6219217,U,35.5,9,5,67,3,101142.98,6
6219218,M,68.5,5,16,195,2,29582.99,2
6219485,U,65.0,7,5,69,2,90818.98,4
6219578,M,40.5,9,12,151,2,74879.6,6
6219579,M,31.5,3,26,321,2,36155.7,0
6219655,M,54.5,9,21,255,2,47656.25,6
6219677,F,68.0,9,14,174,2,250070.76,6
6219717,F,46.5,8,21,260,2,141434.25,5
6220312,M,58.5,9,18,223,3,23947.28,6
6220778,M,39.5,7,13,162,2,131544.84999999998,4
6220779,U,78.5,7,4,57,2,92467.4,4
6221372,F,37.0,9,14,175,4,345138.93,6
6221871,M,70.0,5,22,269,2,183973.99,1
6221891,M,51.0,5,21,253,2,634606.56,2
6222460,U,28.5,5,8,96,2,62149.87,2
6222741,M,65.5,3,11,142,2,31019.96,0
6223007,F,25.5,6,9,114,2,64756.81,3
6223563,M,52.5,3,10,122,2,129384.73,0
6223874,U,21.5,6,6,83,2,35694.52,3
6224270,M,70.0,4,9,111,2,35900.78,1
6224299,F,45.5,5,21,257,3,204074.51,2
6224380,U,58.0,8,4,57,2,75897.06,5
6224431,M,64.0,7,9,119,2,94716.61,4
6224458,M,46.0,3,15,189,2,92353.29,0
6224776,M,46.0,5,11,142,3,59719.9,2
6224817,M,53.5,8,16,195,4,809133.9,5
6225696,M,33.5,9,10,127,2,765481.02,6
6225921,F,57.0,9,22,270,4,434301.2,6
6225944,U,32.0,3,7,95,2,36795.49,0
6225988,M,40.5,4,12,144,2,30609.56,1
6225990,M,19.0,8,6,74,3,62688.52,5
6226106,M,49.0,3,8,107,2,58489.19,0
6226205,F,68.5,7,12,155,2,45294.1,4
6226635,F,42.5,6,13,165,2,150854.39,3
6227290,U,43.0,3,5,66,2,320661.03,0
6227535,U,26.0,9,4,57,2,28613.56,6
6227816,F,75.5,5,20,250,2,33106.13,2
6228082,M,36.0,8,15,184,2,109237.56,4
6228133,M,78.0,5,14,168,2,213472.33,2
6228157,F,49.5,6,17,211,2,118279.13,2
6228162,F,30.0,3,10,129,2,27939.4,0
6228960,F,84.0,3,12,151,2,58666.01,0
6228965,M,31.5,5,19,236,3,37334.75,2
6228987,F,69.5,9,23,276,2,67469.08,6
6229124,U,33.5,9,7,85,3,97183.61,6
6229299,U,21.0,5,6,78,2,41398.16,1
6229378,M,48.5,5,23,279,2,67669.07,2
6229511,F,65.5,6,14,176,2,33029.47,3
6229611,M,26.0,3,11,142,2,46240.41,0
6229916,U,33.5,9,7,92,2,28955.73,6
6229922,M,38.0,8,8,107,2,36469.91,5
6229944,U,50.5,5,21,261,2,226312.72,2
6229978,U,53.5,4,6,79,2,445628.68,1
6230140,F,37.5,3,13,167,2,32970.58,0
6230352,F,42.5,6,13,167,2,30869.45,2
6230467,U,33.0,4,7,94,2,37328.2,1
6230585,U,66.0,6,10,120,4,565825.41,3
6230768,M,41.0,3,12,145,2,29720.46,0
6231124,U,22.0,9,6,78,2,29169.39,6
6231137,U,45.5,9,7,91,3,181835.9,6
6231368,U,30.0,4,7,95,2,78525.28,1
6231369,U,42.5,5,5,70,2,141948.06,2
6231726,F,36.5,4,18,226,2,31574.0,1
6232040,F,65.0,8,25,300,2,739090.52,5
6232074,F,61.5,8,12,150,2,74389.51,5
6232107,U,67.5,7,4,58,2,26713.52,4
6232243,U,55.0,8,8,101,2,476963.61,5
6232474,M,63.5,8,5,71,2,56442.2,5
6232755,U,47.0,9,5,68,2,54125.86,6
6232942,M,32.5,5,9,108,2,34436.55,2
6233008,U,56.5,5,7,94,2,94625.65,2
6233051,F,54.0,4,7,95,3,1724330.5,1
6233209,M,64.5,9,16,192,2,49110.38,6
6233261,F,49.5,5,29,358,3,102063.28,2
6233433,M,50.5,5,28,347,2,120522.15,2
6233518,F,65.5,8,5,64,2,202651.33,5
6233602,M,73.5,9,23,277,3,492455.43,6
6234162,F,46.0,4,20,247,2,111311.78,1
6234276,U,39.5,3,15,189,2,56801.0,0
6234376,M,26.5,9,10,126,2,47077.64,6
6234952,U,25.5,9,6,74,2,82437.48,6
6235214,U,23.5,3,4,59,2,29323.66,0
6235268,M,47.5,5,11,142,2,42969.78999999999,2
6235400,U,24.0,9,6,74,3,237188.44,6
6235867,M,21.5,7,22,274,3,182729.08,4
6236140,M,62.0,3,10,130,2,26951.66,0
6236247,M,40.5,3,19,235,2,23994.06,0
6236471,U,22.0,4,6,74,2,25195.26,1
6237192,F,59.0,6,12,155,2,100416.08,3
6237440,U,27.0,9,5,65,2,35263.7,6
6237495,M,37.0,3,12,145,2,27517.18,0
6238036,F,47.0,3,11,142,2,47727.59,0
6238365,U,31.0,4,4,59,3,41133.2,1
6238381,F,22.5,3,9,116,2,29273.32,0
6238531,U,64.0,7,5,70,2,36468.17,4
6238744,F,56.0,6,15,189,2,44101.7,3
6238820,M,66.5,7,15,189,2,251472.78,4
6238821,U,28.0,9,6,76,3,109766.06,6
6238948,F,40.5,3,10,121,2,85075.81,0
6239306,U,25.0,9,5,60,2,52660.6,6
6239881,M,52.0,3,8,106,2,107083.41,0
6239885,U,64.0,4,7,90,2,73683.54999999999,1
6240210,M,44.0,5,14,175,2,320368.94,2
6240775,F,43.5,6,15,186,2,229870.79,3
6240949,U,21.5,9,6,73,3,34576.59,6
6241129,M,73.0,7,5,66,2,31849.46,4
6241144,F,69.0,7,12,153,2,43652.87,4
6241245,F,67.5,7,27,328,2,29370.09,4
6241542,F,56.5,6,10,130,2,40252.82,3
6241556,M,59.0,7,20,250,4,1088718.2,4
6241575,M,61.5,9,32,388,4,1211293.59,6
6242298,U,48.5,6,7,90,2,646917.7100000001,3
6242960,F,61.0,4,21,252,2,134011.03,1
6242999,M,53.0,5,20,242,2,160587.38,2
6243085,M,59.5,3,14,178,2,76517.81,0
6243230,U,57.5,9,7,84,2,63445.26,6
6243234,F,54.5,4,37,450,2,66114.62,0
6243260,U,30.5,5,8,96,2,26829.0,2
6243294,U,60.5,9,6,75,2,50749.36,6
6243375,U,26.5,9,4,58,2,32458.77,6
6243563,F,61.5,4,19,238,2,66625.65,1
6243872,M,40.5,9,16,194,2,72394.09,6
6244054,F,42.5,3,13,157,2,39829.2,0
6244101,F,45.0,6,17,215,2,68028.31,3
6244133,U,25.5,8,4,58,2,46198.99,5
6244184,M,65.5,9,14,175,2,496844.32,6
6244225,U,58.5,9,5,66,2,41835.42999999999,6
6244402,M,22.0,6,15,186,3,71797.13,3
6244483,F,33.0,3,14,172,2,122300.61,0
6244536,M,62.0,6,9,113,2,77489.41,3
6244625,F,79.5,5,13,167,3,160996.63,2
6244684,M,53.0,4,6,72,3,26525.22,1
6244778,F,71.0,4,14,172,2,85983.9,1
6244963,U,35.5,5,5,71,2,52328.74,2
6244970,U,28.0,5,5,70,2,52263.1,2
6245090,F,54.0,8,25,306,4,283004.22,5
6245201,M,51.5,9,9,112,2,128590.35,6
6245519,F,47.0,8,14,174,3,378347.78,5
6246005,F,29.0,5,7,84,2,69891.39,2
6246012,F,58.0,5,14,168,2,24498.54,2
6246059,M,72.0,9,13,156,2,40784.8,6
6246252,F,37.0,3,16,197,2,156063.84000000003,0
6246369,U,52.5,9,6,77,2,54488.22,6
6246821,F,47.0,9,4,59,4,248352.87,6
6247193,M,27.5,4,10,127,2,26513.85,1
6247321,F,25.0,3,14,169,2,59610.09,0
6247455,M,63.0,4,14,178,2,29867.55,1
6247638,F,49.0,3,10,130,2,193667.38,0
6247953,U,30.0,9,6,81,2,70136.35,6
6247972,U,50.0,3,6,73,2,29618.63,0
6247985,U,62.0,4,7,92,2,26617.11,1
6248019,F,72.0,5,15,189,2,32421.16,1
6248189,M,64.0,9,5,64,3,107575.43,6
6248651,M,45.5,9,17,213,2,24110.09,6
6248719,F,52.5,5,30,370,2,51474.83,2
6248859,M,74.0,9,9,110,2,215134.3,6
6249518,U,57.5,4,9,118,2,37389.63,1
6249577,F,56.5,5,14,174,3,527903.34,2
6249597,M,28.5,5,5,70,2,73343.09,2
6250055,M,45.5,3,17,215,2,60030.12,0
6250207,F,60.0,3,6,76,2,35120.24,0
6250513,U,57.0,5,4,57,2,123516.34,2
6250726,U,71.5,3,5,65,2,40124.17,0
6251197,U,35.0,9,5,70,2,52499.52,6
6251214,F,52.5,9,13,161,2,39285.39,6
6251216,M,67.5,9,32,394,2,1640875.09,6
6251290,U,52.5,6,32,394,3,97317.34,3
6251313,U,62.5,5,25,305,2,316821.98,2
6251498,M,67.5,9,16,196,2,102114.8,6
6251557,F,45.5,7,13,167,2,61724.23,4
6252053,M,54.0,8,29,351,2,92014.66,5
6252175,M,33.0,4,23,287,2,29372.14,1
6252219,F,62.0,8,15,180,2,52949.11,5
6252538,M,61.0,5,11,135,2,67369.12,2
6252754,F,51.0,9,11,139,2,177096.02000000002,6
6252758,M,52.5,5,14,171,2,299806.62,2
6253013,M,35.0,6,8,101,3,60911.09,3
6253041,F,50.0,4,9,111,2,73664.53,1
6253108,M,43.0,5,14,168,3,181436.83,2
6253352,U,31.5,8,27,334,3,89714.63,5
6253381,M,50.5,5,17,210,2,598317.8400000001,2
6253513,U,56.0,9,6,73,2,49458.0,6
6253564,U,59.0,5,4,59,2,58985.97,2
6253622,M,61.0,4,13,156,5,194613.27,1
6253626,M,20.5,4,12,147,2,28998.67,1
6253802,U,68.5,9,18,226,2,414111.22,6
6253845,U,46.5,7,7,95,2,76250.25,4
6254134,M,32.0,9,11,139,3,113196.27,6
6254145,M,23.5,4,11,141,2,25747.41,1
6254175,M,50.5,9,15,189,2,66472.79000000001,6
6254609,U,25.0,4,5,70,2,31259.91,1
6254691,U,23.5,9,6,80,2,26332.06,6
6254968,M,61.0,9,14,175,2,50044.07,6
6255097,U,54.5,5,7,89,2,64737.22,2
6255182,F,70.0,9,13,156,2,98106.89,6
6255304,F,68.5,7,25,310,2,165100.2,4
6255392,U,52.0,3,5,69,2,59217.06,0
6255489,F,43.5,5,14,169,2,92183.64,2
6255512,M,72.5,9,29,355,4,1094293.02,6
6255524,U,18.5,4,5,66,2,25261.95,1
6255565,F,56.0,9,4,59,2,154494.69,6
6255668,F,66.0,9,14,176,2,486144.34,6
6255675,F,59.0,5,8,106,2,55248.65,2
6255724,M,39.0,9,17,204,2,128881.95,6
6256172,F,67.5,7,26,315,2,310394.65,4
6256190,M,74.0,4,12,155,2,38205.44,1
6256285,U,30.5,9,6,80,3,83380.87,6
6256711,F,65.5,5,27,332,2,76414.13,2
6257035,F,57.0,5,5,65,2,247787.06,1
6257564,M,57.0,9,10,120,3,71104.57,6
6257603,U,43.5,3,7,87,2,56581.17,0
6257728,M,69.5,9,33,404,2,581684.67,6
6257765,M,41.5,3,14,176,2,28155.7,0
6257992,U,44.0,9,7,91,2,321041.93,6
6258296,F,49.5,4,24,289,3,91659.48,1
6258754,F,67.0,5,5,62,3,60337.57,1
6259148,M,75.5,6,7,85,2,401513.55,3
6259324,U,33.0,6,5,65,2,270095.22,3
6259405,M,27.5,7,13,158,2,24020.8,4
6259522,U,66.5,6,32,390,2,106106.79,3
6259660,M,35.5,9,10,128,2,304246.37,6
6259757,U,24.0,9,6,80,4,182086.92,6
6259825,F,30.0,9,9,113,4,120239.95,6
6260281,F,53.5,4,13,162,4,220998.06,1
6260403,M,29.5,3,20,248,2,34057.009999999995,0
6260467,M,50.0,8,6,74,3,265157.47,5
6260538,F,70.0,9,28,340,2,163223.3,6
6261268,M,50.5,9,27,330,3,357976.66,6
6261427,U,31.5,4,7,84,2,31484.83,1
6261592,M,38.5,4,5,60,2,25070.34,1
6261966,M,52.5,9,16,193,4,660670.63,5
6262383,U,44.5,4,20,250,3,182991.8,1
6263111,M,35.0,5,9,110,3,75111.94,2
6263283,U,46.5,9,6,82,2,82122.63,6
6263611,F,53.5,6,17,215,2,47586.57,3
6263784,F,39.5,9,10,120,2,564000.11,6
6263801,F,35.0,3,13,158,2,33556.73,0
6263924,U,53.0,9,5,66,2,73087.23999999999,6
6263948,F,23.0,5,9,110,2,33758.23,2
6264028,M,24.0,8,4,55,2,34521.29,5
6264313,M,27.0,9,5,63,4,144167.97,6
6264464,F,69.0,4,12,151,2,106189.98,1
6264472,M,36.5,7,11,136,2,193312.06,4
6264901,F,57.5,5,9,108,2,56865.31,2
6265100,U,60.5,4,15,189,2,34444.59,1
6265388,U,42.5,8,7,94,4,214896.6,5
6265481,M,57.0,8,29,354,3,1196523.68,5
6265510,F,55.0,8,18,216,4,319229.89,5
6265566,F,31.0,9,12,153,2,106056.39,6
6266472,U,38.0,4,8,97,2,29407.57,1
6266738,M,63.0,9,16,195,2,30834.63,6
6267076,M,36.5,7,4,58,2,36216.48,4
6267268,F,59.5,3,10,123,2,61439.48,0
6267322,F,64.5,8,30,360,2,764414.7100000001,5
6267683,F,63.0,3,27,325,2,32005.92,0
6267962,M,33.5,7,9,119,4,93626.84,4
6268446,F,32.5,6,13,156,2,81881.08,3
6268778,M,62.0,9,29,356,3,170102.81,6
6269030,F,38.0,3,4,58,2,30485.1,0
6269249,F,38.5,5,9,111,2,24840.9,2
6269285,F,43.5,3,16,196,2,339483.89,0
6269744,F,30.0,5,16,194,3,38536.49,2
6269757,F,47.5,6,17,212,2,208669.71,3
6270000,F,64.0,3,8,106,2,23998.33,0
6270117,U,33.0,8,7,84,2,85270.79999999999,5
6270234,U,31.0,4,4,55,2,24901.6,1
6270450,U,54.0,4,9,118,2,71732.47,1
6270802,F,32.0,6,10,130,2,34609.42,3
6270947,F,56.5,6,6,74,2,365927.27,3
6271257,M,54.5,9,22,269,3,4520925.83,6
6271373,F,67.5,6,10,130,2,32360.51,3
6271685,M,62.0,6,20,248,2,27199.11,3
6271957,F,76.5,7,21,257,2,693473.0,4
6272438,U,28.0,4,14,174,2,45235.78,1
6272543,U,44.5,4,6,73,2,89888.18,1
6272729,F,36.0,9,5,62,2,108405.9,6
6272746,U,33.0,4,6,74,3,144064.65,1
6273012,M,42.5,4,9,113,2,79968.98,1
6273143,M,24.0,3,10,130,2,32422.38,0
6273424,F,79.0,4,13,164,2,78361.98999999999,1
6273640,U,31.5,5,6,75,2,47680.84,2
6273703,U,60.0,8,4,56,2,237980.83,5
6273786,U,41.0,9,6,83,2,30784.33,6
6274079,U,21.5,5,4,49,2,25937.05,2
6274201,M,51.5,5,5,71,3,165136.40000000002,2
6274544,F,25.0,5,16,201,2,53565.17999999999,0
6274735,U,23.5,3,6,81,2,35336.32,0
6275218,U,35.5,3,5,67,3,63873.24,0
6275436,M,75.5,7,28,338,3,1727163.0,4
6275502,U,49.5,4,6,74,2,80650.95,1
6275547,U,31.0,9,9,118,3,38105.82,6
6275704,M,30.5,5,7,93,2,165547.90999999997,2
6275855,U,23.0,4,6,81,2,57755.45,1
6276190,F,38.0,5,11,142,2,173898.16999999998,2
6276310,M,60.0,5,15,190,2,41726.96,2
6277287,F,42.0,3,8,104,2,47327.21,0
6277814,F,37.5,9,17,212,3,76118.98,6
6277863,U,65.5,6,8,96,3,105435.27,3
6278306,U,32.0,9,4,59,4,269055.92,6
6278458,F,63.5,9,15,184,2,43567.76,6
6278883,M,53.0,3,12,147,2,77349.82,0
6278960,F,60.0,5,12,145,2,82577.32,2
6279164,M,54.0,7,11,140,2,31214.73,4
